500.213421292289690,0.002903991041174,871.500000,10.000000,1.#INF00
0.213118262364477,0.062854403415206,898.000000,35.000000,1.#INF00
27.309776521408565,0.048199848467658,870.000000,20.000000,1.#INF00
0.076609433717111,0.038815397834191,726.375000,80.000000,1.#INF00
0.071247644810804,0.039825493544508,809.800000,75.000000,1.#INF00
0.186105158892436,0.054099574222890,826.000000,40.000000,-0.000000
19.822633591505681,-1.000000000000000,-1.000000,0.000000,-0.000000
8.675249450415032,-1.000000000000000,-1.000000,0.000000,-0.000000
0.139263487955402,0.042747423518919,753.545455,55.000000,-0.000000
27.302532994848711,0.052675309572940,894.500000,20.000000,-0.000000
9.364789101289059,0.029792595534832,882.500000,10.000000,-0.000000
0.074383842771741,0.040866614959500,799.400000,75.000000,-0.000000
0.123310836496764,0.058624694620163,799.384615,65.000000,-0.000000
0.110407249133305,0.031686419620808,801.909091,55.000000,-0.000000
8.621468092785715,-1.000000000000000,-1.000000,0.000000,0.000000
119.186803407575600,-1.000000000000000,-1.000000,0.000000,-0.000000
3.329784201620535,-1.000000000000000,-1.000000,0.000000,-1.#INF00
11.139741399842677,-1.000000000000000,-1.000000,0.000000,-1.#INF00
142.452461477039630,-1.000000000000000,-1.000000,0.000000,-1.#INF00
8.428918369875886,-1.000000000000000,-1.000000,0.000000,-0.000000
1.854485990068526,-1.000000000000000,-1.000000,0.000000,-0.000000
2.164342653196254,-1.000000000000000,-1.000000,0.000000,-0.000000
1.661204812625020,-1.000000000000000,-1.000000,0.000000,-0.282064
1.509083756535616,-1.000000000000000,-1.000000,0.000000,-0.206856
0.900993991695244,-1.000000000000000,-1.000000,0.000000,-1.#INF00
6.756199682893346,-1.000000000000000,-1.000000,0.000000,-1.#INF00
2.086418709363901,-1.000000000000000,-1.000000,0.000000,-0.261040
28.258756835578630,-1.000000000000000,-1.000000,0.000000,-0.155432
34.880204931602272,-1.000000000000000,-1.000000,0.000000,0.103694
0.041235587313630,0.026392873517636,234.444444,90.000000,-0.210028
33.704639175210779,-1.000000000000000,-1.000000,0.000000,0.097570
31.290762062335130,-1.000000000000000,-1.000000,0.000000,-0.191444
1.716427384928018,-1.000000000000000,-1.000000,0.000000,-0.441833
8.164822253021217,-1.000000000000000,-1.000000,0.000000,-0.162310
1.640614722848542,-1.000000000000000,-1.000000,0.000000,-0.297714
6.597251855152235,-1.000000000000000,-1.000000,0.000000,0.198539
7.031137747928334,-1.000000000000000,-1.000000,0.000000,0.071961
1.571761994877692,-1.000000000000000,-1.000000,0.000000,-0.008881
1.348731895675552,-1.000000000000000,-1.000000,0.000000,-0.033974
0.706752856600189,0.041368362851159,654.500000,20.000000,0.260881
0.385167771405979,0.062407830207325,343.800000,25.000000,-0.372848
2.974732981609777,-1.000000000000000,-1.000000,0.000000,0.122543
0.336989029983361,0.050045335493531,295.166667,30.000000,-0.290584
8.249996216795417,-1.000000000000000,-1.000000,0.000000,-0.296145
0.486531462410252,0.056547677678153,436.666667,15.000000,-0.228899
7.937852556605890,-1.000000000000000,-1.000000,0.000000,-0.047388
28.704519573262814,-1.000000000000000,-1.000000,0.000000,0.014679
0.307811722264135,0.060711374547285,369.285714,35.000000,-0.262722
28.460951174331036,-1.000000000000000,-1.000000,0.000000,0.175036
64.840493544871876,-1.000000000000000,-1.000000,0.000000,-0.223507
